age,job,marital,education,defaulter,balance,housing,loan,contact,dy,mnth,duration,campaign,pdays,previous,poutcome,y
26,technician,single,secondary,no,-213,no,yes,(459) 378-1831,21,jul,418,5,-1,0,unknown,no
35,management,married,tertiary,no,0,yes,no,(964) 945-4991,21,jul,199,3,-1,0,unknown,no
56,management,married,primary,no,405,no,no,(926) 469-2865,21,jul,251,2,-1,0,unknown,no
26,technician,single,secondary,no,223,no,yes,(613) 726-2901,21,jul,1002,3,-1,0,unknown,yes
27,management,married,tertiary,no,1109,yes,no,(826) 562-9788,21,jul,833,5,-1,0,unknown,no
47,blue-collar,married,secondary,no,1484,no,no,(829) 515-1405,21,jul,274,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,62,no,no,(818) 646-1730,21,jul,241,3,-1,0,unknown,no
43,blue-collar,married,primary,no,8,no,yes,(446) 305-2917,21,jul,564,2,-1,0,unknown,no
59,housemaid,married,primary,no,352,no,no,(587) 495-7877,21,jul,132,10,-1,0,unknown,no
33,blue-collar,married,primary,no,0,no,no,(379) 648-9610,21,jul,47,2,-1,0,unknown,no
48,technician,married,secondary,no,101,yes,no,(411) 432-8099,21,jul,338,3,-1,0,unknown,no
25,admin.,single,secondary,no,289,yes,no,(724) 257-3992,21,jul,127,3,-1,0,unknown,no
35,management,single,tertiary,no,-324,no,yes,(404) 905-2953,21,jul,985,11,-1,0,unknown,yes
26,admin.,married,secondary,no,233,yes,no,(363) 601-4418,21,jul,236,3,-1,0,unknown,no
57,housemaid,married,primary,no,688,no,no,(261) 322-5788,21,jul,67,2,-1,0,unknown,no
55,management,married,primary,no,57,no,yes,(403) 815-8605,21,jul,162,2,-1,0,unknown,no
29,blue-collar,married,primary,no,544,no,yes,(502) 868-8312,21,jul,121,4,-1,0,unknown,no
38,services,married,secondary,no,-448,yes,no,(786) 839-2983,21,jul,929,15,-1,0,unknown,no
57,retired,married,primary,no,177,no,yes,(580) 959-3071,21,jul,91,4,-1,0,unknown,no
34,services,married,secondary,no,5,yes,no,(667) 979-3162,21,jul,59,4,-1,0,unknown,no
38,admin.,divorced,secondary,yes,0,no,yes,(385) 880-9031,21,jul,126,3,-1,0,unknown,no
45,blue-collar,married,primary,no,0,yes,no,(415) 923-4300,21,jul,81,4,-1,0,unknown,no
55,blue-collar,divorced,unknown,no,103,yes,no,(462) 493-7288,21,jul,769,3,-1,0,unknown,no
34,services,single,secondary,no,-30,no,no,(525) 316-1000,21,jul,1360,3,-1,0,unknown,yes
41,services,married,secondary,no,6687,yes,no,(821) 530-5688,21,jul,91,3,-1,0,unknown,no
41,management,single,tertiary,no,1253,no,no,(301) 460-4761,21,jul,1134,5,-1,0,unknown,yes
29,management,single,tertiary,no,872,yes,no,(770) 522-4494,21,jul,173,2,-1,0,unknown,no
54,services,married,secondary,no,472,no,yes,(876) 766-3752,21,jul,86,4,-1,0,unknown,no
29,technician,married,secondary,no,444,yes,no,(473) 461-7690,21,jul,130,4,-1,0,unknown,no
51,management,divorced,tertiary,no,3926,yes,no,(859) 902-3190,21,jul,208,2,-1,0,unknown,no
45,services,married,secondary,no,-406,yes,yes,(958) 608-7587,21,jul,276,2,-1,0,unknown,no
58,retired,single,primary,no,6570,no,no,(209) 510-9454,21,jul,106,3,-1,0,unknown,no
41,blue-collar,married,secondary,yes,-750,yes,yes,(652) 340-5119,21,jul,251,3,-1,0,unknown,no
49,technician,divorced,secondary,no,-403,no,yes,(861) 721-6734,21,jul,482,2,-1,0,unknown,no
38,admin.,single,tertiary,no,45789,no,no,(220) 794-8709,21,jul,21,31,-1,0,unknown,no
34,management,married,secondary,no,1007,yes,no,(917) 989-7783,21,jul,240,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,358,no,no,(771) 312-9527,21,jul,88,5,-1,0,unknown,no
36,admin.,married,tertiary,no,289,no,no,(676) 762-9588,21,jul,150,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,1654,yes,yes,(937) 474-4868,21,jul,167,2,-1,0,unknown,no
38,admin.,married,primary,no,-175,yes,no,(245) 709-9340,21,jul,86,9,-1,0,unknown,no
47,technician,married,secondary,no,-18,yes,no,(866) 921-8724,21,jul,105,2,-1,0,unknown,no
45,management,divorced,tertiary,no,54,no,yes,(805) 428-7308,21,jul,34,3,-1,0,unknown,no
44,admin.,married,secondary,no,26,yes,no,(914) 802-9660,21,jul,105,10,-1,0,unknown,no
33,management,married,tertiary,no,1,yes,yes,(540) 745-4168,21,jul,551,8,-1,0,unknown,no
57,blue-collar,married,secondary,no,-898,yes,yes,(814) 495-2613,21,jul,322,3,-1,0,unknown,no
33,technician,married,secondary,no,-160,yes,no,(505) 275-5033,21,jul,898,5,-1,0,unknown,no
36,technician,married,secondary,no,0,yes,no,(304) 262-8949,21,jul,193,5,-1,0,unknown,no
52,technician,married,secondary,no,150,yes,no,(966) 527-3944,21,jul,177,3,-1,0,unknown,no
32,technician,married,tertiary,no,-1053,yes,no,(438) 930-4946,21,jul,357,3,-1,0,unknown,no
47,management,married,tertiary,no,393,yes,yes,(279) 526-5741,21,jul,419,2,-1,0,unknown,no
31,housemaid,married,secondary,no,3902,yes,no,(307) 468-8019,21,jul,78,4,-1,0,unknown,no
25,services,single,secondary,no,79,no,yes,(519) 833-2905,21,jul,24,28,-1,0,unknown,no
33,admin.,single,secondary,no,585,yes,no,(762) 711-9013,21,jul,147,5,-1,0,unknown,no
38,housemaid,married,tertiary,no,1437,yes,no,(689) 538-3051,21,jul,100,11,-1,0,unknown,no
43,technician,married,secondary,no,307,no,no,(459) 263-9927,21,jul,145,2,-1,0,unknown,no
38,technician,single,tertiary,no,378,yes,no,(276) 931-4918,21,jul,184,21,-1,0,unknown,no
38,services,married,secondary,yes,-433,yes,no,(887) 609-6153,21,jul,111,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,-249,yes,yes,(572) 472-4872,21,jul,189,3,-1,0,unknown,no
35,entrepreneur,married,secondary,no,10,yes,no,(825) 331-7617,21,jul,314,7,-1,0,unknown,no
51,blue-collar,divorced,primary,no,0,yes,no,(515) 617-6249,21,jul,322,2,-1,0,unknown,no
50,blue-collar,married,primary,no,421,yes,no,(987) 317-7863,21,jul,445,4,-1,0,unknown,no
42,services,divorced,secondary,no,1043,yes,no,(625) 540-2013,21,jul,97,3,-1,0,unknown,no
51,admin.,married,secondary,no,907,yes,no,(205) 802-2512,21,jul,722,3,-1,0,unknown,no
51,services,single,secondary,no,510,no,no,(213) 513-8116,22,jul,68,4,-1,0,unknown,no
47,blue-collar,married,primary,no,236,no,yes,(741) 470-9355,22,jul,166,2,-1,0,unknown,no
33,services,married,secondary,no,0,yes,no,(933) 238-7547,22,jul,44,8,-1,0,unknown,no
55,technician,married,primary,no,284,no,no,(339) 469-8578,22,jul,70,9,-1,0,unknown,no
30,blue-collar,married,primary,no,1,yes,yes,(525) 709-2710,22,jul,80,2,-1,0,unknown,no
46,admin.,married,secondary,no,5169,no,no,(266) 621-4379,22,jul,72,14,-1,0,unknown,no
32,admin.,single,secondary,no,4344,yes,no,(406) 583-9496,22,jul,159,3,-1,0,unknown,no
38,technician,married,tertiary,no,45,no,no,(986) 832-2527,22,jul,125,4,-1,0,unknown,no
44,management,married,primary,no,4758,yes,no,(216) 839-2283,22,jul,712,6,-1,0,unknown,yes
44,blue-collar,married,primary,no,6393,no,no,(671) 618-3113,22,jul,156,20,-1,0,unknown,no
50,management,married,tertiary,no,4315,yes,no,(209) 361-4277,22,jul,181,11,-1,0,unknown,no
58,unemployed,married,tertiary,no,0,no,yes,(984) 264-4894,22,jul,85,3,-1,0,unknown,no
33,management,single,tertiary,no,-149,yes,no,(685) 943-5705,22,jul,383,3,-1,0,unknown,no
30,admin.,married,secondary,no,874,yes,no,(887) 864-6811,22,jul,93,2,-1,0,unknown,no
34,services,married,secondary,no,145,no,yes,(887) 963-3751,22,jul,152,2,-1,0,unknown,no
40,services,married,secondary,no,939,yes,no,(234) 756-3456,22,jul,87,3,-1,0,unknown,no
55,management,married,tertiary,no,36,no,yes,(461) 386-7887,22,jul,46,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,28,no,no,(224) 292-3860,22,jul,68,3,-1,0,unknown,no
60,housemaid,divorced,secondary,no,555,yes,no,(400) 333-3835,22,jul,261,3,-1,0,unknown,no
36,admin.,married,secondary,no,1733,no,yes,(813) 532-4415,22,jul,204,3,-1,0,unknown,no
31,admin.,single,secondary,no,112,yes,no,(336) 767-4882,22,jul,102,7,-1,0,unknown,no
40,technician,divorced,tertiary,no,2611,yes,no,(428) 489-9779,22,jul,637,2,-1,0,unknown,no
54,entrepreneur,married,tertiary,no,651,yes,yes,(946) 255-8709,22,jul,121,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,56,yes,no,(606) 747-5338,22,jul,238,2,-1,0,unknown,no
35,technician,married,secondary,no,561,yes,no,(467) 905-3722,22,jul,95,1,-1,0,unknown,no
60,housemaid,divorced,primary,no,1412,no,no,(520) 216-1980,22,jul,127,4,-1,0,unknown,no
43,management,divorced,tertiary,no,-496,yes,yes,(514) 576-3714,22,jul,420,3,-1,0,unknown,no
56,retired,married,primary,no,161,no,yes,(215) 528-3101,22,jul,121,2,-1,0,unknown,no
32,management,married,tertiary,no,578,no,yes,(552) 348-9216,22,jul,29,2,-1,0,unknown,no
45,technician,married,secondary,no,-847,no,yes,(930) 672-5246,22,jul,312,1,-1,0,unknown,no
38,blue-collar,married,unknown,no,0,no,no,(203) 982-9738,22,jul,233,1,-1,0,unknown,no
27,blue-collar,married,primary,no,202,no,yes,(540) 759-9826,22,jul,41,1,-1,0,unknown,no
43,admin.,married,secondary,no,-17,yes,no,(717) 832-1251,22,jul,76,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,2,yes,no,(669) 726-7808,22,jul,96,1,-1,0,unknown,no
47,admin.,married,secondary,no,290,yes,no,(414) 442-1993,22,jul,1352,2,-1,0,unknown,yes
42,housemaid,married,primary,no,4279,yes,no,(759) 803-1974,22,jul,98,1,-1,0,unknown,no
60,retired,single,secondary,no,-330,no,yes,(928) 650-4539,22,jul,69,6,-1,0,unknown,no
36,blue-collar,married,secondary,no,420,yes,no,(451) 317-1338,22,jul,58,1,-1,0,unknown,no
37,retired,married,secondary,no,-252,no,no,(718) 855-1772,22,jul,438,3,-1,0,unknown,no
30,admin.,married,secondary,no,32,yes,yes,(976) 567-9001,22,jul,163,1,-1,0,unknown,no
34,management,married,tertiary,no,1703,yes,no,(557) 525-4045,22,jul,153,5,-1,0,unknown,no
37,admin.,divorced,tertiary,no,0,yes,yes,(511) 212-4828,22,jul,139,3,-1,0,unknown,no
25,blue-collar,single,secondary,no,0,yes,no,(687) 882-4221,22,jul,135,1,-1,0,unknown,no
36,admin.,single,secondary,no,22,yes,no,(684) 436-5126,22,jul,77,5,-1,0,unknown,no
47,admin.,married,secondary,no,1715,no,no,(626) 685-7528,22,jul,211,8,-1,0,unknown,no
51,technician,divorced,secondary,yes,-113,no,yes,(587) 443-9083,22,jul,314,4,-1,0,unknown,no
25,entrepreneur,married,tertiary,no,38,yes,no,(358) 813-7993,22,jul,278,5,-1,0,unknown,no
34,technician,married,secondary,no,1,no,no,(436) 279-4319,22,jul,344,3,-1,0,unknown,no
27,management,married,tertiary,no,1,yes,no,(661) 716-1541,22,jul,152,1,-1,0,unknown,no
33,management,single,tertiary,no,30,yes,no,(878) 381-6316,22,jul,1077,1,-1,0,unknown,yes
32,management,married,tertiary,no,553,yes,no,(759) 658-4612,22,jul,72,1,-1,0,unknown,no
37,technician,single,secondary,no,-59,yes,no,(474) 467-7877,22,jul,70,1,-1,0,unknown,no
42,housemaid,divorced,secondary,no,1406,yes,no,(424) 611-1466,22,jul,178,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,942,no,no,(969) 953-4212,22,jul,425,2,-1,0,unknown,no
30,services,married,secondary,no,44,yes,yes,(256) 274-4557,22,jul,90,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,121,yes,no,(384) 742-1905,22,jul,80,1,-1,0,unknown,no
42,technician,divorced,secondary,no,-263,yes,no,(222) 543-8545,22,jul,307,1,-1,0,unknown,no
27,admin.,married,secondary,no,512,yes,no,(839) 527-8239,22,jul,259,1,-1,0,unknown,no
26,services,single,secondary,no,47,yes,no,(579) 306-2382,22,jul,161,1,-1,0,unknown,no
33,technician,single,tertiary,no,1257,yes,no,(684) 793-8217,22,jul,66,1,-1,0,unknown,no
29,technician,single,secondary,no,-496,yes,yes,(375) 649-2472,22,jul,422,8,-1,0,unknown,no
37,admin.,married,secondary,no,0,yes,no,(378) 649-9098,22,jul,185,1,-1,0,unknown,no
40,services,married,secondary,no,1305,no,no,(451) 926-7859,22,jul,255,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,210,no,yes,(317) 399-7682,22,jul,518,1,-1,0,unknown,no
43,technician,married,tertiary,no,788,no,yes,(832) 901-4090,22,jul,168,3,-1,0,unknown,no
34,management,single,tertiary,no,27,no,yes,(744) 492-2363,22,jul,255,1,-1,0,unknown,no
36,housemaid,married,secondary,no,399,yes,no,(521) 367-5098,22,jul,139,1,-1,0,unknown,no
27,services,divorced,secondary,no,10,yes,no,(322) 829-9043,22,jul,527,1,-1,0,unknown,no
36,management,divorced,tertiary,no,81,no,yes,(480) 747-1539,22,jul,560,1,-1,0,unknown,yes
39,services,married,secondary,no,-378,yes,yes,(668) 747-5870,22,jul,132,6,-1,0,unknown,no
33,management,married,tertiary,no,85,yes,no,(332) 769-3088,22,jul,702,2,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,(724) 769-5520,22,jul,81,2,-1,0,unknown,no
28,technician,single,secondary,no,0,no,yes,(475) 833-5335,22,jul,188,2,-1,0,unknown,no
32,technician,single,tertiary,no,259,no,no,(840) 699-5038,22,jul,407,4,-1,0,unknown,no
43,admin.,married,secondary,no,2,yes,yes,(762) 697-9327,22,jul,254,1,-1,0,unknown,no
42,entrepreneur,married,secondary,no,2239,yes,no,(882) 477-1622,22,jul,176,1,-1,0,unknown,no
37,management,married,tertiary,no,0,no,no,(441) 761-1615,22,jul,89,1,-1,0,unknown,no
47,management,married,tertiary,no,109,yes,no,(536) 727-9069,22,jul,268,1,-1,0,unknown,no
52,self-employed,married,secondary,no,0,yes,no,(243) 831-4836,22,jul,150,1,-1,0,unknown,no
44,technician,married,secondary,no,196,no,no,(843) 596-6093,22,jul,367,1,-1,0,unknown,no
60,retired,divorced,primary,no,-137,yes,no,(333) 888-6144,22,jul,152,1,-1,0,unknown,no
33,admin.,single,secondary,no,241,no,no,(669) 549-4398,22,jul,490,1,-1,0,unknown,no
38,technician,married,secondary,no,0,yes,no,(832) 410-5121,22,jul,1545,1,-1,0,unknown,yes
37,entrepreneur,married,tertiary,no,2089,yes,no,(877) 296-8049,22,jul,40,1,-1,0,unknown,no
42,management,married,tertiary,no,1336,yes,yes,(541) 864-4177,22,jul,65,1,-1,0,unknown,no
31,management,married,tertiary,no,216,no,no,(340) 262-2519,22,jul,47,1,-1,0,unknown,no
53,housemaid,married,secondary,no,1103,no,no,(251) 468-2376,22,jul,274,6,-1,0,unknown,no
37,blue-collar,single,primary,no,0,yes,yes,(778) 655-8585,22,jul,118,1,-1,0,unknown,no
47,technician,single,secondary,no,-504,no,yes,(330) 918-7942,22,jul,108,1,-1,0,unknown,no
32,technician,married,tertiary,no,0,yes,no,(875) 839-1955,22,jul,520,1,-1,0,unknown,no
35,management,married,tertiary,yes,8,yes,no,(559) 933-1860,22,jul,56,3,-1,0,unknown,no
47,housemaid,married,tertiary,no,228,yes,no,(539) 796-2191,22,jul,89,1,-1,0,unknown,no
27,admin.,married,secondary,no,-790,yes,no,(917) 940-4683,22,jul,273,4,-1,0,unknown,no
29,blue-collar,married,primary,no,-235,yes,no,(980) 368-7094,22,jul,189,1,-1,0,unknown,no
37,services,married,secondary,no,145,yes,no,(384) 984-8273,22,jul,74,13,-1,0,unknown,no
36,management,married,tertiary,no,322,yes,no,(274) 698-1809,22,jul,485,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,80,yes,yes,(328) 818-2979,22,jul,271,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,3,no,no,(674) 305-5925,22,jul,115,1,-1,0,unknown,no
51,admin.,married,secondary,no,194,no,yes,(251) 773-4291,22,jul,71,2,-1,0,unknown,no
48,admin.,married,secondary,no,-379,yes,no,(360) 491-7341,22,jul,599,2,-1,0,unknown,no
34,services,single,secondary,no,418,yes,no,(630) 620-6408,22,jul,247,1,-1,0,unknown,no
51,self-employed,married,primary,no,0,yes,no,(801) 959-2317,22,jul,215,1,-1,0,unknown,no
30,entrepreneur,married,secondary,no,-346,yes,yes,(444) 618-8523,22,jul,88,1,-1,0,unknown,no
30,self-employed,single,secondary,no,192,no,no,(620) 597-3120,22,jul,423,1,-1,0,unknown,no
29,student,single,tertiary,no,652,yes,no,(425) 644-9861,22,jul,285,1,-1,0,unknown,no
37,admin.,married,secondary,no,121,no,no,(525) 771-4000,22,jul,22,6,-1,0,unknown,no
53,entrepreneur,married,secondary,no,0,yes,no,(285) 624-8053,22,jul,200,1,-1,0,unknown,no
49,unemployed,married,secondary,no,136,no,yes,(752) 952-5476,22,jul,246,1,-1,0,unknown,no
40,management,married,tertiary,no,268,yes,no,(745) 728-8232,22,jul,352,3,-1,0,unknown,no
48,housemaid,married,primary,no,380,yes,no,(715) 811-9631,22,jul,188,5,-1,0,unknown,no
27,management,single,tertiary,no,3,yes,yes,(987) 990-9198,22,jul,506,1,-1,0,unknown,no
34,admin.,married,secondary,no,0,no,yes,(855) 932-6167,22,jul,136,2,-1,0,unknown,no
40,entrepreneur,married,secondary,no,0,yes,no,(502) 703-9890,22,jul,117,1,-1,0,unknown,no
26,technician,single,secondary,no,7,yes,no,(918) 610-1737,22,jul,188,2,-1,0,unknown,no
32,management,single,tertiary,no,0,yes,no,(480) 291-6439,22,jul,455,2,-1,0,unknown,no
33,technician,married,tertiary,no,0,yes,no,(845) 310-1813,22,jul,65,1,-1,0,unknown,no
45,technician,married,secondary,no,1118,yes,no,(853) 470-6656,22,jul,27,1,-1,0,unknown,no
37,services,married,secondary,no,0,yes,no,(777) 965-3773,22,jul,272,1,-1,0,unknown,no
29,admin.,single,tertiary,no,89,yes,no,(981) 465-1289,22,jul,120,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,345,yes,no,(562) 797-5822,22,jul,605,1,-1,0,unknown,no
28,self-employed,married,tertiary,no,476,no,yes,(804) 956-5468,22,jul,630,1,-1,0,unknown,no
32,unemployed,married,tertiary,no,283,yes,no,(609) 341-8122,22,jul,151,2,-1,0,unknown,no
30,management,single,tertiary,no,14,no,yes,(357) 874-5879,22,jul,90,1,-1,0,unknown,no
54,housemaid,married,primary,no,167,yes,no,(404) 527-3169,22,jul,106,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,0,no,yes,(406) 729-3357,22,jul,127,2,-1,0,unknown,no
35,technician,married,tertiary,no,328,yes,no,(482) 609-8604,22,jul,654,2,-1,0,unknown,yes
26,blue-collar,married,primary,no,399,yes,no,(846) 576-2193,22,jul,1288,2,-1,0,unknown,no
53,management,married,secondary,no,0,yes,yes,(379) 225-9159,22,jul,59,1,-1,0,unknown,no
60,housemaid,married,primary,no,0,no,yes,(330) 833-2272,22,jul,124,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1285,no,no,(625) 210-9168,22,jul,29,16,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,1730,no,no,(336) 733-8171,22,jul,156,3,-1,0,unknown,no
45,admin.,married,secondary,no,0,no,no,(309) 968-2580,22,jul,73,2,-1,0,unknown,no
47,management,single,tertiary,no,-295,no,yes,(411) 885-3725,22,jul,333,2,-1,0,unknown,no
30,management,single,tertiary,no,77,no,no,(246) 208-2023,22,jul,267,1,-1,0,unknown,no
25,admin.,single,secondary,no,18,yes,no,(564) 571-7925,22,jul,129,1,-1,0,unknown,no
37,technician,married,secondary,no,54,yes,yes,(879) 561-7503,22,jul,106,2,-1,0,unknown,no
33,admin.,married,secondary,no,252,yes,no,(755) 337-7372,22,jul,270,2,-1,0,unknown,no
49,blue-collar,married,primary,no,247,no,yes,(520) 656-3235,22,jul,283,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1924,yes,yes,(325) 275-9352,22,jul,81,1,-1,0,unknown,no
44,management,married,tertiary,no,-199,yes,no,(807) 319-4939,22,jul,261,12,-1,0,unknown,no
55,technician,married,tertiary,no,255,no,no,(335) 960-6444,22,jul,114,1,-1,0,unknown,no
44,technician,single,tertiary,no,342,yes,no,(908) 857-8210,22,jul,70,1,-1,0,unknown,no
36,management,married,tertiary,no,0,yes,no,(465) 829-8428,22,jul,99,1,-1,0,unknown,no
50,management,married,secondary,no,-1,no,no,(458) 663-7555,22,jul,139,1,-1,0,unknown,no
41,technician,single,tertiary,no,145,no,no,(576) 743-1155,22,jul,1833,2,-1,0,unknown,yes
26,management,married,tertiary,no,877,yes,no,(716) 946-2295,22,jul,611,1,-1,0,unknown,no
42,management,divorced,tertiary,no,621,no,yes,(775) 619-6794,22,jul,87,2,-1,0,unknown,no
31,management,single,tertiary,no,78,yes,no,(947) 248-2422,22,jul,369,2,-1,0,unknown,no
36,admin.,married,tertiary,no,0,yes,no,(831) 847-5380,22,jul,62,1,-1,0,unknown,no
43,blue-collar,married,primary,yes,0,no,yes,(776) 514-9034,22,jul,431,8,-1,0,unknown,no
52,management,single,tertiary,no,269,no,yes,(260) 392-1019,22,jul,86,1,-1,0,unknown,no
30,management,married,tertiary,no,3,yes,no,(475) 884-2658,22,jul,67,9,-1,0,unknown,no
30,entrepreneur,single,tertiary,no,676,no,yes,(814) 318-8627,22,jul,214,1,-1,0,unknown,no
26,technician,single,secondary,no,1842,yes,yes,(618) 248-7393,22,jul,611,1,-1,0,unknown,no
34,technician,single,secondary,no,201,no,no,(606) 541-3305,22,jul,257,2,-1,0,unknown,no
26,blue-collar,married,primary,no,5116,yes,no,(641) 632-3172,22,jul,246,3,-1,0,unknown,no
30,services,single,secondary,no,311,yes,no,(807) 501-9484,22,jul,654,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,175,no,no,(724) 419-8918,22,jul,112,3,-1,0,unknown,no
59,housemaid,married,primary,no,5,no,yes,(738) 419-2320,22,jul,204,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,5275,no,yes,(720) 906-7154,22,jul,1029,3,-1,0,unknown,no
43,management,divorced,tertiary,no,3163,yes,no,(711) 640-4279,22,jul,211,3,-1,0,unknown,no
52,technician,married,secondary,no,83,no,no,(668) 736-6150,22,jul,135,3,-1,0,unknown,no
32,services,single,tertiary,no,143,yes,yes,(477) 748-6477,22,jul,115,3,-1,0,unknown,no
28,blue-collar,married,primary,no,413,yes,no,(613) 909-1418,22,jul,443,1,-1,0,unknown,no
33,management,married,tertiary,no,149,yes,yes,(712) 793-8980,22,jul,153,1,-1,0,unknown,no
43,technician,married,primary,no,2309,yes,no,(607) 479-8970,22,jul,578,1,-1,0,unknown,no
